objID;RAdeg;DEdeg;XposW1;XposW2;YposW1;YposW2;FW1;FW2;e_XposW1;e_XposW2;e_YposW1;e_YposW2;e_FW1;e_FW2;q_W1;q_W2;rchi2W1;rchi2W2;fFW1;fFW2;FW1lbs;FW2lbs;e_FW1lbs;e_FW2lbs;fwhmW1;fwhmW2;SpModW1;SpModW2;e_SpModW1;e_SpModW2;skyW1;skyW2;RAW1deg;RAW2deg;DEW1deg;DEW2deg;coaddID;detIDW1;detIDW2;nmW1;nmW2;PrimW1;PrimW2;FlagsW1;FlagsW2;f_FlagsW1;f_FlagsW2;Prim
1013m016o0046479;100.9411594;-0.8420777;1903.702;1903.700;1552.046;1552.054;8.91844e+03;8.66248e+03;0.003;0.008;0.003;0.008;1.79344e+01;4.33132e+01;1.00000;1.00000;1.5913e+01;2.3123e+00;0.8910;0.8752;8.86622e+03;8.61138e+03;1.82246e+01;4.42559e+01;2.6306;2.8490;6.443858e-04;-1.156330e-05;1.019063e-04;0.000218;-1.44127e+01;-1.26730e+01;100.9411594;100.9411534;-0.8420777;-0.8420793;1013m016;1013m016w1o0048992;1013m016w2o0040655;142;136;1;1;0;0;0;0;1
0677p242o0019893;68.2005484;24.5184063;1400.652;1400.664;434.943;434.952;1.56228e+03;1.97453e+03;0.011;0.034;0.011;0.033;1.08470e+01;3.70289e+01;1.00000;1.00000;2.2478e+00;5.1239e-01;0.8764;0.8724;1.56546e+03;2.00372e+03;1.10543e+01;3.79574e+01;2.6310;2.8637;-1.327395e-03;-1.025438e-03;2.855733e-04;0.000736;-2.32431e+00;-1.64771e+00;68.2005484;68.2005405;24.5184063;24.5184152;0677p242;0677p242w1o0029065;0677p242w2o0018548;118;102;1;1;0;0;0;0;1
1488p196o0015240;148.2470502;19.9189524;1327.250;1327.249;1704.441;1704.534;1.98385e+02;1.55897e+03;0.071;0.039;0.066;0.036;7.92323e+00;3.29225e+01;1.00000;1.00000;4.4803e-01;5.2752e-01;0.8804;0.9771;1.94816e+02;1.56027e+03;8.09845e+00;3.37544e+01;2.6292;2.8465;-5.788207e-04;-3.415346e-05;1.473144e-03;0.000826;-7.29311e-01;-1.30852e+00;148.2470502;148.2469745;19.9189524;19.9189514;1488p196;1488p196w1o0026662;1488p196w2o0014808;117;116;1;1;0;0;0;0;1
1791p227o0018673;178.7537240;23.1184498;1550.251;1550.246;1544.492;1544.468;4.19525e+03;5.32372e+03;0.005;0.012;0.004;0.011;1.29449e+01;3.75929e+01;1.00000;1.00000;3.8435e+00;1.7351e+00;0.9590;0.9561;4.18532e+03;5.30914e+03;1.31524e+01;3.84244e+01;2.6310;2.8480;6.645322e-04;-5.781651e-06;1.459687e-04;0.000299;-4.62961e-01;-9.14987e-01;178.7537240;178.7537439;23.1184498;23.1184455;1791p227;1791p227w1o0032625;1791p227w2o0018200;157;143;1;1;0;0;0;0;1
2382m288o0015165;237.7048166;-29.0009036;725.405;725.395;1689.165;1689.149;1.35504e+04;1.54357e+04;0.002;0.006;0.002;0.005;2.12344e+01;5.44986e+01;1.00000;1.00000;1.9163e+01;6.0042e+00;0.9962;0.9966;1.35517e+04;1.54553e+04;2.15879e+01;5.56474e+01;2.6254;2.8440;2.756119e-04;-7.537007e-04;8.334684e-05;0.000159;-1.18649e+00;3.71980e+00;237.7048166;237.7048309;-29.0009036;-29.0009112;2382m288;2382m288w1o0018655;2382m288w2o0013470;107;96;1;1;0;0;0;0;1
1013m016o0047520;100.8582809;-0.8091097;1946.855;1946.871;1660.554;1660.550;1.43531e+04;1.37616e+04;0.002;0.006;0.002;0.005;2.14196e+01;4.92527e+01;1.00000;1.00000;3.2827e+01;5.4794e+00;0.9699;0.9699;1.43320e+04;1.37686e+04;2.17732e+01;5.02778e+01;2.6339;2.8521;-1.398325e-04;-9.304881e-04;8.021746e-05;0.000165;-1.19389e+01;-1.35939e+01;100.8582809;100.8582839;-0.8091097;-0.8090978;1013m016;1013m016w1o0050093;1013m016w2o0041577;147;138;1;1;0;0;0;0;1
1013p000o0008321;100.5910889;-0.5307506;328.619;328.607;2010.392;2010.385;1.81469e+04;1.73526e+04;0.002;0.005;0.002;0.004;2.37200e+01;5.35506e+01;1.00000;1.00000;4.7507e+01;4.1836e+00;0.9681;0.9658;1.82661e+04;1.73742e+04;2.41431e+01;5.47027e+01;2.6351;2.8524;-4.662871e-04;-6.697774e-04;7.233762e-05;0.000144;-1.27222e+01;-7.63112e+00;100.5910889;100.5910940;-0.5307506;-0.5307597;1013p000;1013p000w1o0008825;1013p000w2o0007322;146;135;1;1;0;0;0;0;1
1686p302o0007544;167.9327468;29.9732988;613.241;613.260;1889.160;1889.185;9.78835e+02;1.23093e+03;0.014;0.045;0.013;0.042;8.61881e+00;2.96080e+01;1.00000;1.00000;1.3161e+00;3.9907e-01;0.9709;0.9779;9.83122e+02;1.24167e+03;8.78980e+00;3.03549e+01;2.6314;2.8532;-9.056926e-04;1.785398e-03;3.609452e-04;0.000940;-2.03993e+00;-4.46670e+00;167.9327468;167.9327244;29.9732988;29.9733137;1686p302;1686p302w1o0013147;1686p302w2o0007430;140;139;1;1;0;0;0;0;1
2193m016o0026364;218.8217772;-0.7702453;1997.739;1997.680;1686.933;1686.875;9.20892e+02;1.07654e+03;0.016;0.052;0.015;0.049;8.71553e+00;3.05162e+01;1.00000;1.00000;7.6248e-01;9.3314e-01;0.9869;0.9873;9.20303e+02;1.07905e+03;8.88768e+00;3.12877e+01;2.6179;2.8346;-7.018447e-04;-2.741516e-03;3.854199e-04;0.001109;-9.85410e-01;-2.61428e+00;218.8217772;218.8218214;-0.7702453;-0.7702901;2193m016;2193m016w1o0044087;2193m016w2o0025521;144;133;1;1;0;0;0;0;1
0227p045o0019604;23.5116087;5.1369471;1801.161;1801.157;75.754;75.737;1.96546e+03;2.42170e+03;0.008;0.026;0.008;0.026;1.08035e+01;3.57050e+01;1.00000;1.00000;1.3853e+00;1.2619e+00;0.9992;0.9992;1.97129e+03;2.41754e+03;1.10056e+01;3.65916e+01;2.6369;2.8549;-9.912252e-05;-1.175284e-03;2.341093e-04;0.000580;-8.14701e-01;-2.62680e+00;23.5116087;23.5116216;5.1369471;5.1369440;0227p045;0227p045w1o0035743;0227p045w2o0019335;130;117;1;1;0;0;0;0;1
3342p000o0003781;334.3535023;-0.5395294;317.186;317.191;936.412;936.379;2.17784e+03;2.68597e+03;0.007;0.023;0.008;0.023;1.08990e+01;3.49575e+01;1.00000;1.00000;1.9937e+00;4.3600e-01;0.9939;0.9965;2.17788e+03;2.68495e+03;1.11002e+01;3.58131e+01;2.6349;2.8576;-1.206398e-04;-6.932020e-04;2.170762e-04;0.000515;-9.04193e-01;3.35675e-01;334.3535023;334.3535274;-0.5395294;-0.5395251;3342p000;3342p000w1o0006368;3342p000w2o0003679;131;121;1;1;0;0;0;0;1
1013p000o0005724;101.0193120;-0.6087498;226.548;226.546;1449.756;1449.736;1.40765e+04;1.33484e+04;0.002;0.006;0.002;0.005;2.11548e+01;4.88711e+01;1.00000;1.00000;2.0788e+01;4.8442e+00;0.9846;0.9836;1.40824e+04;1.33296e+04;2.15237e+01;4.99403e+01;2.6333;2.8511;7.458329e-04;-2.413988e-04;8.142002e-05;0.000167;-1.09148e+01;-8.42516e+00;101.0193120;101.0193279;-0.6087498;-0.6087517;1013p000;1013p000w1o0006061;1013p000w2o0005046;134;129;1;1;0;0;0;0;1
2057m031o0013229;205.8438108;-3.0168467;1039.255;1039.249;855.358;855.280;1.36373e+03;1.64280e+03;0.012;0.036;0.011;0.033;9.86102e+00;3.22063e+01;1.00000;1.00000;1.4649e+00;5.9472e-01;0.9299;0.9339;1.36569e+03;1.63456e+03;1.00431e+01;3.29948e+01;2.6130;2.8302;-2.388358e-04;1.826882e-04;2.992075e-04;0.000774;-9.21586e-01;-9.92846e-01;205.8438108;205.8438704;-3.0168467;-3.0168511;2057m031;2057m031w1o0022605;2057m031w2o0012742;123;120;1;1;0;0;0;0;1
2193p030o0016951;219.8892756;3.2997766;1378.325;1378.348;290.836;290.848;1.70363e+03;1.97637e+03;0.009;0.029;0.008;0.027;9.92015e+00;3.19454e+01;1.00000;1.00000;8.5508e-01;1.0897e+00;0.9982;0.9983;1.70214e+03;1.98881e+03;1.01054e+01;3.27249e+01;2.6231;2.8358;-4.231930e-04;-2.081454e-03;2.527846e-04;0.000652;-1.20926e+00;-2.11836e+00;219.8892756;219.8892659;3.2997766;3.2997939;2193p030;2193p030w1o0028906;2193p030w2o0016497;144;138;1;1;0;0;0;0;1
1025p393o0024336;101.8428431;39.7461575;1511.719;1511.820;1766.647;1766.684;8.26645e+02;1.05452e+03;0.018;0.056;0.017;0.052;8.89713e+00;3.16287e+01;1.00000;1.00000;9.3465e-01;6.5049e-01;0.9001;0.8943;8.22682e+02;1.05046e+03;9.08071e+00;3.24339e+01;2.6428;2.8570;-3.730655e-04;-9.875298e-04;4.303489e-04;0.001163;-2.91502e+00;-1.30398e+00;101.8428431;101.8428056;39.7461575;39.7462343;1025p393;1025p393w1o0033901;1025p393w2o0022478;127;117;1;1;0;0;0;0;1
2526p242o0028912;253.2913331;24.8444538;1828.186;1828.245;274.065;274.074;9.58028e+02;1.09644e+03;0.013;0.043;0.013;0.040;7.99486e+00;2.56705e+01;1.00000;1.00000;1.0381e+00;5.0839e-01;0.9376;0.9393;9.55272e+02;1.08405e+03;8.15358e+00;2.63123e+01;2.6266;2.8470;-6.751418e-04;8.022189e-04;3.526013e-04;0.000929;-1.95886e+00;-7.30380e-01;253.2913331;253.2913254;24.8444538;24.8444988;2526p242;2526p242w1o0041834;2526p242w2o0027261;174;167;1;1;0;0;0;0;1
2193p000o0024706;218.8736796;0.6764462;1909.099;1909.194;1618.992;1618.768;9.72804e+01;1.91976e+02;0.134;0.293;0.124;0.273;7.20074e+00;2.94360e+01;1.00000;1.00000;4.6261e-01;8.1722e-01;0.9339;0.9761;9.89939e+01;2.01993e+02;7.35992e+00;3.02140e+01;2.6337;2.8530;8.742213e-04;-1.050657e-02;2.763959e-03;0.006048;-5.87373e-01;-1.75160e+00;218.8736796;218.8738511;0.6764462;0.6765188;2193p000;2193p000w1o0041809;2193p000w2o0023952;138;127;1;1;0;0;0;0;1
1315p000o0015516;132.0830886;0.0149594;1043.084;1043.008;387.329;387.479;6.68452e+02;7.91376e+02;0.021;0.071;0.020;0.067;8.35467e+00;3.02598e+01;1.00000;1.00000;4.1053e-01;4.6844e-01;0.9966;0.9984;6.66998e+02;7.86914e+02;8.52406e+00;3.10260e+01;2.6237;2.8417;-1.472831e-04;-5.940795e-04;4.943986e-04;0.001472;-2.24521e+00;-3.28814e+00;132.0830886;132.0829734;0.0149594;0.0149018;1315p000;1315p000w1o0023208;1315p000w2o0014576;131;123;1;1;0;0;0;0;1
2106p560o0094292;211.3265882;55.5725846;0.000;421.210;0.000;533.057;0.00000e+00;5.22795e+02;0.000;0.077;0.000;0.075;0.00000e+00;2.21708e+01;0.00000;1.00000;0.0000e+00;4.2347e-01;0.0000;0.8531;0.00000e+00;5.28600e+02;0.00000e+00;2.27352e+01;0.0000;2.8506;0.000000e+00;-7.033348e-05;0.000000e+00;0.001638;0.00000e+00;-9.22459e-01;0.0000000;211.3265882;0.0000000;55.5725846;2106p560;;2106p560w2o0032589;0;204;0;1;0;0;0;0;1
0062p136o0014165;6.0265472;13.7847914;1226.222;1225.977;1252.822;1252.740;3.69292e+02;4.49368e+02;0.039;0.137;0.040;0.137;8.52526e+00;3.32106e+01;1.00000;1.00000;1.0617e+00;6.0977e-01;0.8737;0.9907;3.70886e+02;4.67876e+02;8.70721e+00;3.40945e+01;2.6500;2.8856;1.408398e-03;3.583491e-03;8.679220e-04;0.002815;-1.11332e+00;3.56620e-01;6.0265472;6.0266121;13.7847914;13.7846038;0062p136;0062p136w1o0025271;0062p136w2o0013919;110;105;1;1;0;0;0;0;1
0998m016o0026810;100.5786136;-1.4017259;1170.903;1170.924;46.753;46.751;7.22227e+03;6.56896e+03;0.003;0.010;0.003;0.009;1.61440e+01;3.97434e+01;1.00000;1.00000;1.3323e+01;3.3794e+00;0.9734;0.9747;7.20622e+03;6.60919e+03;1.64366e+01;4.06667e+01;2.6310;2.8501;-7.023215e-04;-1.925409e-03;1.143886e-04;0.000263;-1.25273e+01;-1.17033e+01;100.5786136;100.5786154;-1.4017259;-1.4017099;0998m016;0998m016w1o0028434;0998m016w2o0023400;145;141;1;1;0;0;0;0;1
0968p000o0038614;96.5885084;0.4927628;1668.592;1668.644;1309.642;1309.616;1.88493e+03;2.18932e+03;0.009;0.028;0.009;0.026;1.09301e+01;3.31855e+01;1.00000;1.00000;2.6369e+00;9.4376e-01;0.7825;0.8015;1.91278e+03;2.18813e+03;1.11614e+01;3.40510e+01;2.6320;2.8544;-1.966953e-06;-1.464307e-03;2.440432e-04;0.000603;-1.24812e+01;-4.30864e+00;96.5885084;96.5885283;0.4927628;0.4928028;0968p000;0968p000w1o0042021;0968p000w2o0033925;138;134;1;1;0;0;0;0;1
0529p318o0028430;52.2924540;31.4544024;568.854;568.895;1748.268;1748.247;2.74941e+03;3.73702e+03;0.007;0.019;0.008;0.019;1.31743e+01;3.96430e+01;1.00000;1.00000;9.9353e+00;1.6048e+00;0.7517;0.6516;2.81547e+03;3.81658e+03;1.33958e+01;4.05065e+01;2.6296;2.8520;-1.615107e-03;-4.413128e-04;2.028190e-04;0.000424;3.41424e+01;5.14945e+01;52.2924540;52.2924719;31.4544024;31.4544336;0529p318;0529p318w1o0040685;0529p318w2o0028655;120;118;1;1;0;0;160;160;1
0782p302o0041945;78.9903770;31.0171480;1979.593;1979.569;205.184;205.228;1.22155e+03;2.25170e+03;0.013;0.028;0.013;0.027;1.00989e+01;3.50388e+01;1.00000;1.00000;4.8261e+00;9.7984e-01;0.6467;0.7585;1.23895e+03;2.26326e+03;1.03117e+01;3.59410e+01;2.6393;2.8569;-1.619458e-04;-6.058216e-04;3.306718e-04;0.000613;-1.06064e+01;-1.28674e+01;78.9903770;78.9903375;31.0171480;31.0171302;0782p302;0782p302w1o0047311;0782p302w2o0037128;137;130;1;1;0;0;0;0;1
1523p575o0003651;151.1497017;56.9659325;267.324;267.350;1849.425;1849.396;9.04127e+02;1.22216e+03;0.014;0.038;0.013;0.036;7.76820e+00;2.56760e+01;1.00000;1.00000;1.0079e+00;4.6195e-01;0.9929;0.9937;9.05852e+02;1.23304e+03;7.91764e+00;2.63073e+01;2.6260;2.8450;-9.032488e-04;-1.066566e-03;3.614716e-04;0.000833;-4.07116e-01;-6.70535e-01;151.1497017;151.1497407;56.9659325;56.9659527;1523p575;1523p575w1o0005817;1523p575w2o0003542;178;178;1;1;0;0;0;0;1
1013p000o0015992;100.7049811;-0.2999504;630.810;630.795;1861.274;1861.259;8.29859e+05;8.08403e+05;0.001;0.001;0.001;0.001;4.50172e+02;9.85210e+02;0.12844;0.13163;4.7572e+02;4.5972e+01;0.9473;0.9635;8.44012e+05;7.94971e+05;5.80552e+02;1.16911e+03;2.6323;2.8501;1.696944e-03;4.411936e-04;2.943182e-05;0.000064;-1.88614e+01;-8.30297e+00;100.7049811;100.7049930;-0.2999504;-0.2999614;1013p000;1013p000w1o0016922;1013p000w2o0014013;16;135;1;1;97;33;24;24;1
0529p318o0005846;52.2673760;31.4208166;525.053;525.061;1776.548;1776.543;6.62315e+04;9.44724e+04;0.001;0.002;0.001;0.002;4.28798e+01;1.06503e+02;1.00000;1.00000;6.2757e+01;2.3020e+01;0.9937;0.9878;6.62643e+04;9.46017e+04;4.35755e+01;1.08358e+02;2.6306;2.8538;5.215406e-05;-2.887845e-04;3.806442e-05;0.000058;7.22311e+01;8.50592e+01;52.2673760;52.2673807;31.4208166;31.4208229;0529p318;0529p318w1o0007882;0529p318w2o0005887;122;120;1;1;0;0;160;160;1
2280p605o0028677;226.4740939;61.0970600;1714.619;1714.602;1991.398;1991.425;3.84429e+03;4.65207e+03;0.004;0.010;0.004;0.010;1.12913e+01;2.95318e+01;1.00000;1.00000;7.7760e+00;1.3763e+00;0.9914;0.9984;3.85165e+03;4.64141e+03;1.14730e+01;3.01520e+01;2.6319;2.8571;-7.315874e-04;-3.070235e-04;1.530210e-04;0.000283;-1.01359e+00;5.46636e-01;226.4740939;226.4740523;61.0970600;61.0970466;2280p605;2280p605w1o0040432;2280p605w2o0027239;322;310;0;0;0;0;0;0;0
3460p136o0003419;346.5042250;13.0402458;251.982;252.254;425.873;425.733;1.04493e+02;9.01134e+02;0.118;0.062;0.122;0.062;7.19817e+00;3.06176e+01;1.00000;1.00000;3.9855e-01;4.6376e-01;0.9411;0.9964;1.06197e+02;9.01757e+02;7.36167e+00;3.14129e+01;2.6446;2.8712;-8.870363e-04;1.262069e-03;2.544293e-03;0.001297;-8.75230e-01;-5.00721e-01;346.5042250;346.5043350;13.0402458;13.0404535;3460p136;3460p136w1o0005623;3460p136w2o0003284;132;125;1;1;0;0;0;0;1
1678m213o0021203;168.2046503;-20.7420356;1625.571;1625.565;641.909;641.890;5.24073e+03;6.47791e+03;0.004;0.011;0.004;0.010;1.42807e+01;4.08971e+01;1.00000;1.00000;4.8201e+00;1.8104e+00;0.9936;0.9952;5.24479e+03;6.49065e+03;1.45210e+01;4.18068e+01;2.6234;2.8462;3.821254e-04;-9.703636e-05;1.320431e-04;0.000269;-2.69182e+00;-1.74433e+00;168.2046503;168.2046660;-20.7420356;-20.7420405;1678m213;1678m213w1o0034691;1678m213w2o0020431;112;110;1;1;0;0;0;0;1
1436m016o0001583;143.2965422;-2.2040616;120.614;120.605;1548.727;1548.726;3.24814e+03;4.05874e+03;0.006;0.016;0.005;0.015;1.22505e+01;3.63887e+01;1.00000;1.00000;4.2855e+00;6.1885e-01;0.9987;0.9988;3.25796e+03;4.05133e+03;1.24699e+01;3.72345e+01;2.6274;2.8426;-4.047155e-04;-5.387068e-04;1.727808e-04;0.000371;-1.49409e+00;-2.01607e+00;143.2965422;143.2965431;-2.2040616;-2.2040678;1436m016;1436m016w1o0002654;1436m016w2o0001562;120;114;1;1;0;0;0;0;1
0212p045o0012153;20.7191039;4.6265394;1132.699;1132.635;1736.876;1736.792;1.32638e+02;3.05910e+02;0.104;0.195;0.105;0.190;7.97227e+00;3.16840e+01;1.00000;1.00000;7.6698e-01;9.7346e-01;0.8949;0.9192;1.36331e+02;3.10371e+02;8.14813e+00;3.25170e+01;2.6320;2.8529;2.399445e-03;1.874447e-03;2.199467e-03;0.003886;-1.06938e+00;-3.46124e+00;20.7191039;20.7191680;4.6265394;4.6264903;0212p045;0212p045w1o0022137;0212p045w2o0011941;113;112;1;1;0;0;0;0;1
0455p060o0008639;44.9205817;5.8263277;720.995;720.970;1869.024;1868.997;4.15126e+02;6.13393e+02;0.032;0.091;0.032;0.088;7.91252e+00;2.97130e+01;1.00000;1.00000;5.8647e-01;9.3292e-01;0.8164;0.9391;4.12674e+02;5.89140e+02;8.07959e+00;3.04872e+01;2.6299;2.8503;6.293654e-04;7.180274e-03;7.314261e-04;0.001889;-9.38803e-01;2.20583e-02;44.9205817;44.9206021;5.8263277;5.8263085;0455p060;0455p060w1o0014828;0455p060w2o0008414;145;132;1;1;0;0;0;0;1
1616p257o0009693;162.3677503;25.6230575;865.322;865.350;196.965;196.980;2.65915e+03;3.18233e+03;0.007;0.020;0.006;0.018;1.14609e+01;3.51653e+01;1.00000;1.00000;5.3835e-01;1.0685e+00;0.9959;0.9998;2.66920e+03;3.19421e+03;1.16662e+01;3.59957e+01;2.6293;2.8421;1.490712e-04;-9.422302e-04;1.929178e-04;0.000451;-4.77738e-01;-1.41777e+00;162.3677503;162.3677379;25.6230575;25.6230784;1616p257;1616p257w1o0017867;1616p257w2o0009562;125;118;1;1;0;0;0;0;1
0501p060o0014208;49.9989850;6.2946019;1333.546;1333.694;1189.773;1189.800;4.49199e+02;5.18050e+02;0.033;0.116;0.033;0.112;8.73295e+00;3.20454e+01;1.00000;1.00000;9.8146e-01;6.3270e-01;0.9342;0.8763;4.51747e+02;5.00262e+02;8.91922e+00;3.28854e+01;2.6392;2.8565;-2.020299e-03;-1.971364e-03;7.314676e-04;0.002358;2.90591e-01;-4.89430e-03;49.9989850;49.9989643;6.2946019;6.2947150;0501p060;0501p060w1o0025564;0501p060w2o0013844;109;107;1;1;0;0;0;0;1
1346p030o0006793;134.2568278;2.6342499;506.944;506.822;1501.633;1501.588;1.25976e+03;1.64943e+03;0.013;0.036;0.012;0.034;9.66421e+00;3.28446e+01;1.00000;1.00000;5.8381e-01;7.0023e-01;0.9471;0.9978;1.26376e+03;1.63139e+03;9.84937e+00;3.36519e+01;2.6244;2.8419;-5.940199e-04;3.306866e-04;3.182737e-04;0.000786;-2.43177e+00;-1.63915e+00;134.2568278;134.2568625;2.6342499;2.6341573;1346p030;1346p030w1o0010754;1346p030w2o0006445;123;114;1;1;0;0;0;0;1
0226p015o0007182;22.2786718;1.2307119;652.107;652.025;1560.759;1560.732;6.34769e+02;9.19494e+02;0.023;0.066;0.023;0.065;8.88522e+00;3.30846e+01;1.00000;1.00000;6.9441e-01;6.0456e-01;0.9900;0.9964;6.40875e+02;9.29161e+02;9.07312e+00;3.39395e+01;2.6320;2.8533;-6.188750e-04;3.855824e-04;5.448557e-04;0.001382;-8.86112e-01;-2.11870e+00;22.2786718;22.2786928;1.2307119;1.2306492;0226p015;0226p015w1o0013102;0226p015w2o0007084;113;107;1;1;0;0;0;0;1
1371p287o0015884;137.8778044;28.9856698;1302.629;1302.636;182.180;182.142;1.12899e+03;1.31714e+03;0.013;0.044;0.013;0.041;9.28737e+00;3.14390e+01;1.00000;1.00000;1.5830e+00;4.9458e-01;0.9807;0.9870;1.13374e+03;1.32012e+03;9.46849e+00;3.22235e+01;2.6268;2.8422;-5.888939e-04;-2.795458e-05;3.366498e-04;0.000935;1.83144e-01;1.00973e+00;137.8778044;137.8778375;28.9856698;28.9856747;1371p287;1371p287w1o0027368;1371p287w2o0015384;133;125;1;1;0;0;0;0;1
1860p015o0020696;186.7960708;2.2302321;1960.827;1960.732;48.900;49.014;6.79003e+02;8.04582e+02;0.022;0.076;0.021;0.071;8.77079e+00;3.24561e+01;1.00000;1.00000;8.8531e-01;9.5146e-01;0.9836;0.9931;6.78433e+02;8.01776e+02;8.95163e+00;3.32951e+01;2.6258;2.8484;4.404783e-05;-2.161264e-03;5.038873e-04;0.001561;-1.35571e+00;-1.96715e+00;186.7960708;186.7959830;2.2302321;2.2301596;1860p015;1860p015w1o0038514;1860p015w2o0020421;126;114;1;1;0;0;0;0;1
0830p106o0041160;83.7811906;9.8258967;9.565;9.763;114.845;114.667;7.90292e+02;1.07795e+03;0.021;0.057;0.021;0.055;1.00854e+01;3.30463e+01;1.00000;1.00000;5.8129e-01;1.5669e+00;0.6933;0.7617;7.81549e+02;1.05000e+03;1.02828e+01;3.38722e+01;2.6258;2.8468;6.896257e-04;5.029738e-03;4.900216e-04;0.001183;6.20024e+00;1.10649e+01;83.7811906;83.7813287;9.8258967;9.8260476;0830p106;0830p106w1o0057208;0830p106w2o0040702;114;115;0;0;0;0;0;0;0
1242p348o0011113;124.2239295;34.7598102;928.715;928.749;1066.698;1066.654;1.69306e+03;2.26769e+03;0.010;0.027;0.009;0.025;1.03815e+01;3.42890e+01;1.00000;1.00000;2.7791e+00;1.5889e+00;0.9957;0.9985;1.70016e+03;2.27317e+03;1.05813e+01;3.51322e+01;2.6292;2.8426;-1.299858e-03;-2.841592e-03;2.619756e-04;0.000605;-1.31411e+00;-2.50859e+00;124.2239295;124.2239710;34.7598102;34.7598359;1242p348;1242p348w1o0018516;1242p348w2o0010746;116;107;1;1;0;0;0;0;1
2364p075o0019945;236.1060581;7.8492751;1386.364;1386.392;1457.443;1457.438;1.51686e+03;1.91156e+03;0.010;0.030;0.009;0.028;9.67979e+00;3.14570e+01;1.00000;1.00000;1.1219e+00;5.5668e-01;0.9912;0.9884;1.51202e+03;1.91267e+03;9.86233e+00;3.22257e+01;2.6330;2.8493;1.114011e-04;2.841949e-04;2.718895e-04;0.000650;-1.25692e+00;-3.09483e-02;236.1060581;236.1060619;7.8492751;7.8492972;2364p075;2364p075w1o0031343;2364p075w2o0019027;129;125;1;1;0;0;0;0;1
0201p136o0022240;19.5698586;14.3115416;1916.736;1916.714;1787.986;1787.915;6.66283e+02;7.93461e+02;0.022;0.077;0.022;0.075;8.80396e+00;3.30388e+01;1.00000;1.00000;7.8385e-01;5.2477e-01;0.9722;0.9800;6.65190e+02;7.92009e+02;8.98598e+00;3.38908e+01;2.6381;2.8568;-1.138568e-03;-1.368821e-03;5.141683e-04;0.001609;-1.00921e+00;5.43483e-01;19.5698586;19.5699144;14.3115416;14.3115247;0201p136;0201p136w1o0039831;0201p136w2o0021652;128;118;1;1;0;0;0;0;1
3094p620o0090176;310.9851816;62.3469334;1367.677;1367.879;104.985;104.888;7.44372e+02;3.00944e+03;0.016;0.015;0.017;0.016;8.47194e+00;2.97374e+01;1.00000;1.00000;2.1538e+00;1.3690e+00;0.3262;0.5558;7.53028e+02;3.00582e+03;8.60887e+00;3.03260e+01;2.6331;2.8554;-1.121819e-03;-6.353855e-05;5.268572e-04;0.000444;-6.63988e+00;-7.22284e+00;310.9851816;310.9853487;62.3469334;62.3470854;3094p620;3094p620w1o0161094;3094p620w2o0028765;373;361;1;1;0;0;0;0;1
2268p015o0005489;226.3820097;1.0424513;405.659;405.835;1690.542;1690.568;5.03271e+02;6.04287e+02;0.027;0.092;0.025;0.086;7.99060e+00;2.95121e+01;1.00000;1.00000;7.0408e-01;9.1190e-01;0.9064;0.9194;5.10140e+02;6.16493e+02;8.15693e+00;3.02678e+01;2.6229;2.8392;-1.437306e-03;-7.461011e-03;6.197452e-04;0.001905;-2.49816e+00;-3.32003e+00;226.3820097;226.3819898;1.0424513;1.0425857;2268p015;2268p015w1o0008870;2268p015w2o0005256;133;134;1;1;0;0;0;0;1
1266p075o0014309;127.3172053;7.5532581;999.419;999.451;105.906;105.823;9.73549e+02;1.17423e+03;0.016;0.052;0.015;0.048;9.26879e+00;3.25555e+01;1.00000;1.00000;1.6692e+00;3.2585e-01;0.8920;0.8900;9.84368e+02;1.19383e+03;9.45076e+00;3.33786e+01;2.6165;2.8460;4.774332e-04;-3.568530e-04;3.821820e-04;0.001078;-1.51593e+00;-1.92206e+00;127.3172053;127.3172690;7.5532581;7.5532825;1266p075;1266p075w1o0022157;1266p075w2o0013596;125;114;1;1;0;0;0;0;1
1981m016o0009498;197.7789798;-1.6284746;874.178;874.242;1511.636;1511.297;2.82265e+02;4.20700e+02;0.055;0.150;0.051;0.140;8.70668e+00;3.29017e+01;1.00000;1.00000;1.2219e+00;1.0221e+00;0.7375;0.7450;2.97739e+02;4.01542e+02;8.90665e+00;3.38042e+01;2.6429;2.8555;-3.149569e-03;4.567385e-03;1.153893e-03;0.002973;1.32150e+00;2.56996e-02;197.7789798;197.7792388;-1.6284746;-1.6284261;1981m016;1981m016w1o0017166;1981m016w2o0009426;109;101;1;1;0;0;0;0;1
0529p318o0028142;52.3043876;31.2939973;358.774;358.779;1736.170;1736.154;3.41900e+03;6.26569e+03;0.006;0.013;0.006;0.012;1.39129e+01;4.48727e+01;1.00000;1.00000;2.6850e+01;6.7802e+00;0.7913;0.6818;3.23491e+03;6.06279e+03;1.41581e+01;4.59050e+01;2.6293;2.8515;2.065420e-03;2.944946e-03;1.693803e-04;0.000286;4.40083e+01;9.67351e+01;52.3043876;52.3044027;31.2939973;31.2940014;0529p318;0529p318w1o0039848;0529p318w2o0034388;126;120;1;1;0;0;160;0;1
